Date,gold,oil,dxy,sp500,gold_tomorrow,target,gold_ret,oil_ret,dxy_ret,sp_ret
2024-08-08,2430.3,75.04,103.022,5330.3,2469.9,1,0.012625000000000108,0.01172980989618444,0.000233014233286033,0.03020873598763041
2024-08-12,2469.9,78.46,102.961,5347.9,2473.9,1,0.016294284656215297,0.04557569296375252,-0.0005921065403506898,0.0033018779430800116
2024-08-13,2473.9,76.8,102.38,5433.1,2446.2,0,0.0016194987651321213,-0.021157277593678248,-0.00564291333611755,0.015931487125787847
2024-08-14,2446.2,75.84,102.385,5449.4,2458.6,1,-0.011196895589959288,-0.012499999999999956,4.8837663606304815e-05,0.0030001288398886494
2024-08-15,2458.6,76.99,102.808,5550.6,2506.8,1,0.005069086746791074,0.015163502109704519,0.004131464570005461,0.01857085183689966
2024-08-19,2506.8,73.66,101.731,5605.4,2516.1,1,0.01960465305458392,-0.04325237043771912,-0.01047583845615141,0.009872806543436585
2024-08-20,2516.1,73.17,101.299,5596.9,2512.8,0,0.0037099090473908802,-0.006652185718164505,-0.004246493202661794,-0.0015163949049130654
2024-08-21,2512.8,71.3,100.91,5623.0,2482.1,0,-0.0013115535948490242,-0.025556922235889123,-0.003840116881706712,0.004663295753006169
2024-08-22,2482.1,72.28,101.399,5584.6,2520.2,1,-0.012217446673034149,0.013744740532959376,0.004845902289168702,-0.006829094789258305
2024-08-26,2520.2,76.17,100.741,5612.8,2517.7,0,0.015349905322106228,0.05381848367459874,-0.00648921586997897,0.005049600687605071
2024-08-27,2517.7,74.46,100.455,5617.9,2502.6,0,-0.0009919847631140177,-0.022449783379283272,-0.002838963282079776,0.0009086374002280628
2024-08-28,2502.6,73.44,100.99,5554.5,2536.7,1,-0.005997537434960454,-0.013698630136986245,0.005325767756706901,-0.01128535573790912
2024-08-29,2536.7,74.67,101.27,5600.1,2499.7,0,0.013625829137696721,0.016748366013072058,0.002772551737795892,0.008209559816365175
2024-09-03,2499.7,69.59,101.766,5519.5,2502.7,1,-0.014585879291993509,-0.06803267711262884,0.004897797965834005,-0.01439260013214061
2024-09-04,2502.7,68.52,101.301,5511.8,2519.7,1,0.0012001440172819677,-0.015375772381089337,-0.004569306055067557,-0.0013950538998097617
2024-09-05,2519.7,68.5,101.074,5500.5,2509.3,0,0.0067926639229631824,-0.0002918855808522469,-0.0022408465859172777,-0.0020501469574367714
2024-09-09,2509.3,67.91,101.518,5478.2,2519.5,1,-0.004127475493114097,-0.00861313868613145,0.0043928211013712914,-0.004054176893009798
2024-09-10,2519.5,65.14,101.598,5490.0,2519.0,0,0.004064878651416581,-0.040789279929318134,0.0007880375893929426,0.0021539921872149037
2024-09-11,2519.0,66.6,101.658,5550.7,2557.1,1,-0.00019845207382418462,0.0224132637396377,0.0005905628063544999,0.011056466302368007
2024-09-12,2557.1,68.15,101.351,5601.5,2585.2,1,0.015125049622866094,0.023273273273273443,-0.0030199295677664217,0.00915199884699236
2024-09-16,2585.2,69.02,100.711,5629.8,2568.9,0,0.01098901098901095,0.012765957446808418,-0.006314688557586989,0.005052218155851218
2024-09-17,2568.9,69.96,100.567,5640.7,2574.9,1,-0.006305121460621899,0.013619240799768173,-0.0014298338811054023,0.0019361256172509833
2024-09-18,2574.9,69.88,100.282,5654.5,2590.9,1,0.0023356300362022964,-0.0011435105774728616,-0.0028339316077837795,0.0024465048664172873
2024-09-19,2590.9,71.16,100.321,5709.5,2628.6,1,0.0062138335469339445,0.018317115054379052,0.0003889032927144598,0.009726766292333489
2024-09-23,2628.6,69.61,100.56,5715.6,2653.0,1,0.014550928248870942,-0.021781899943788652,0.002382352648000019,0.001068394780628923
2024-09-24,2653.0,70.84,100.159,5735.0,2660.7,1,0.009282507798828332,0.017669875017957137,-0.003987669053301501,0.0033942193295541934
2024-09-25,2660.7,69.13,100.624,5731.8,2670.4,1,0.0029023746701846154,-0.02413890457368728,0.00464261823700296,-0.0005579773321708892
2024-09-26,2670.4,67.19,100.246,5749.3,2647.9,0,0.0036456571578908914,-0.028063069579053912,-0.003756559071394494,0.0030531421194039954
2024-09-30,2647.9,67.77,100.521,5753.5,2678.5,1,-0.00842570401437992,0.00863223694002091,0.0027432516010614805,0.00073052371593052
2024-10-01,2678.5,69.39,100.931,5698.4,2658.1,0,0.011556327655878107,0.0239043824701195,0.004078749713990026,-0.009576779351698983
2024-10-02,2658.1,69.69,101.425,5718.0,2667.4,1,-0.00761620309874933,0.004323389537397304,0.0048944328303495155,0.003439561982310879
2024-10-03,2667.4,73.17,101.75,5699.8,2654.0,0,0.003498739701290443,0.0499354283254414,0.0032043381809219174,-0.0031829310947883993
2024-10-07,2654.0,76.47,102.301,5696.1,2623.5,0,-0.005023618504911176,0.0451004510045101,0.0054152334152335335,-0.0006491455840555993
2024-10-08,2623.5,72.98,102.303,5746.6,2614.1,0,-0.01149208741522234,-0.0456388126062508,1.9550151024949614e-05,0.008865715138428154
2024-10-09,2614.1,72.59,102.695,5789.0,2627.4,1,-0.0035829998094148996,-0.005343929843792838,0.0038317546895008103,0.007378275850067784
2024-10-10,2627.4,75.11,102.773,5789.8,2653.7,1,0.005087793121915762,0.034715525554483984,0.0007595306490091325,0.00013819312489204982
2024-10-14,2653.7,73.24,103.082,5866.2,2667.0,1,0.010009895714394368,-0.02489681800026633,0.003006626253977185,0.013195619883242804
2024-10-15,2667.0,70.01,103.055,5817.1,2679.3,1,0.0050118702189396735,-0.04410158383397034,-0.00026192739760566575,-0.008369983975997974
2024-10-16,2679.3,69.82,103.4,5833.8,2695.5,1,0.004611923509561411,-0.00271389801456956,0.0033477269419242006,0.002870846297983398
2024-10-17,2695.5,70.09,103.652,5849.6,2726.8,1,0.006046355391333469,0.0038670867946148935,0.0024371373307543465,0.002708354760190712
2024-10-21,2726.8,70.04,103.834,5854.1,2747.4,1,0.01161194583565206,-0.0007133685261805356,0.0017558754293212075,0.0007692833698029755
2024-10-22,2747.4,71.74,103.909,5849.6,2717.1,0,0.00755464280475282,0.024271844660193942,0.0007223067588650878,-0.0007686920278096032
2024-10-23,2717.1,70.37,104.277,5802.9,2736.5,1,-0.01102860886656487,-0.019096738221354714,0.003541560403814925,-0.007983451859956414
2024-10-24,2736.5,69.84,103.919,5813.6,2743.6,1,0.007139965404291404,-0.0075316185874663155,-0.0034331635931221793,0.0018439056333903192
2024-10-28,2743.6,66.98,104.183,5825.3,2768.8,1,0.0025945550886168345,-0.04095074455899195,0.0025404401505020324,0.0020125223613596255
2024-10-29,2768.8,66.81,104.191,5849.0,2800.8,1,0.009185012392477043,-0.002538071065989911,7.678795964793927e-05,0.004068459993476603
2024-10-30,2800.8,68.18,103.862,5797.4,2749.3,0,0.011557353366079104,0.020505912288579564,-0.0031576623700704243,-0.008822020858266444
2024-10-31,2749.3,68.81,103.878,5711.5,2746.2,0,-0.01838760354184521,0.00924024640657084,0.000154050567098718,-0.014816986925173303
2024-11-04,2746.2,71.03,103.79,5713.9,2749.7,1,-0.0011275597424800221,0.032262752506903025,-0.0008471476154718882,0.00042020484986426965
2024-11-05,2749.7,71.56,103.324,5786.9,2676.3,0,0.0012744883839488352,0.007461635928480925,-0.00448983524424329,0.012775862370709934
2024-11-06,2676.3,71.24,104.985,5926.6,2705.8,1,-0.026693821144124663,-0.0044717719396312194,0.016075645542177996,0.024140731652525727
2024-11-07,2705.8,71.96,104.37,5978.6,2617.7,0,0.011022680566453724,0.010106681639528325,-0.00585797971138724,0.008774001957277289
2024-11-11,2617.7,67.92,105.457,5999.7,2606.3,0,-0.032559686599157533,-0.05614230127848796,0.010414870173421464,0.003529254340481014
2024-11-12,2606.3,67.97,105.95,5980.8,2586.5,0,-0.004354968101768608,0.0007361601884570135,0.004674891187877561,-0.003150157507875284
2024-11-13,2586.5,68.26,106.379,5991.9,2572.9,0,-0.007596976556804691,0.004266588200676935,0.004049079754601337,0.001855939004815399
2024-11-14,2572.9,68.53,106.598,5941.6,2614.6,1,-0.00525807075198137,0.0039554644008203965,0.0020586769945194483,-0.008394666132612194
2024-11-18,2614.6,69.17,106.201,5892.0,2631.0,1,0.016207392436550228,0.009338975631110413,-0.0037242725004221766,-0.00834791975225535
2024-11-19,2631.0,69.24,106.143,5921.9,2651.7,1,0.006272469976287054,0.0010119994217145933,-0.0005461342171918515,0.0050746775288526
2024-11-20,2651.7,68.75,106.616,5918.0,2674.9,1,0.007867730900798175,-0.007076834199884363,0.004456252414196005,-0.0006585724176361163
2024-11-21,2674.9,69.77,106.93,5944.1,2618.5,0,0.008749104348154013,0.014836363636363537,0.0029451489457492652,0.004410273741128901
2024-11-25,2618.5,68.58,106.77,5974.6,2621.3,1,-0.02108490037010735,-0.017056041278486478,-0.0014963059945759527,0.0051311384397974
2024-11-26,2621.3,68.44,106.968,6021.9,2652.3,1,0.0010693144930304932,-0.002041411490230405,0.0018544534981737026,0.007916847989823506
2024-11-27,2652.3,68.35,106.048,6003.9,2646.5,0,0.011826193110288763,-0.0013150204558738388,-0.008600703013985522,-0.0029890898221491824
2024-12-02,2646.5,67.84,106.423,6048.9,2655.9,1,-0.002186781284168493,-0.007461594732991794,0.0035361345805673405,0.0074951281666917335
2024-12-03,2655.9,69.54,106.34,6055.1,2664.3,1,0.003551860948422414,0.025058962264151052,-0.0007799065991374032,0.0010249797483841139
2024-12-04,2664.3,68.19,106.29,6080.9,2636.1,0,0.003162769682593547,-0.019413287316652372,-0.0004701899567425283,0.004260871001304567
2024-12-05,2636.1,67.96,105.701,6073.6,2673.3,1,-0.010584393649363921,-0.0033729285819035226,-0.005541443221375619,-0.0012004801920767472
2024-12-09,2673.3,68.09,106.125,6050.8,2705.6,1,0.014111756003186704,0.001912889935256068,0.004011314935525645,-0.0037539515279241265
2024-12-10,2705.6,68.27,106.382,6040.8,2741.5,1,0.012082444918265711,0.002643559994125244,0.0024216725559482732,-0.001652674026574985
2024-12-11,2741.5,69.87,106.695,6078.1,2695.1,0,0.013268775872264937,0.023436355646696994,0.0029422270684889007,0.006174678850483506
2024-12-12,2695.1,69.66,106.959,6056.9,2657.0,0,-0.01692504103592929,-0.003005581794761847,0.0024743427527063044,-0.0034879320840395245
2024-12-16,2657.0,70.29,107.03,6067.4,2649.6,0,-0.014136766724796801,0.009043927648578975,0.0006638057573462586,0.0017335600719841082
2024-12-17,2649.6,69.65,106.663,6044.3,2640.8,0,-0.0027850959729017744,-0.009105135865699276,-0.0034289451555639117,-0.0038072320928238534
2024-12-18,2640.8,70.02,107.749,5870.1,2596.0,0,-0.003321256038647191,0.0053122756640342494,0.01018159999249968,-0.028820541667356037
2024-12-19,2596.0,69.38,108.152,5869.4,2615.5,1,-0.016964556195092517,-0.009140245644101652,0.003740173922727852,-0.00011924839440569102
2024-12-23,2615.5,68.81,107.807,5971.8,2640.3,1,0.00751155624036981,-0.008215624099163876,-0.003189954878319412,0.01744641701025662
2024-12-26,2640.3,69.23,107.893,6040.1,2618.1,0,0.009481934620531485,0.006103763987792554,0.0007977218547960963,0.011437087645266075
2024-12-30,2618.1,70.53,107.933,5900.9,2669.0,1,-0.008408135439154751,0.018777986422071402,0.00037073767528950086,-0.02304597605999914
2025-01-02,2669.0,72.5,109.209,5868.6,2647.4,0,0.019441579771590112,0.02793137671912649,0.01182214892572242,-0.005473741293700818
2025-01-06,2647.4,72.92,108.101,5980.8,2665.4,1,-0.008092918696140816,0.0057931034482758825,-0.010145683963775909,0.019118699519476534
2025-01-07,2665.4,73.57,108.378,5913.6,2672.4,1,0.006799123668504992,0.008913878222709615,0.0025624184790149496,-0.011235955056179692
2025-01-08,2672.4,72.67,108.926,5906.7,2690.8,1,0.002626247467547138,-0.012233247247519285,0.005056376755430136,-0.0011668019480520764
2025-01-09,2690.8,73.24,109.004,5890.1,2678.6,0,0.006885196826822426,0.007843676895555207,0.0007160824780125807,-0.002810367887314258
2025-01-13,2678.6,77.3,109.812,5853.4,2682.3,1,-0.004533967593280952,0.05543418896777719,0.007412572015705887,-0.00623079404424387
2025-01-14,2682.3,76.37,109.11,5846.7,2717.8,1,0.0013813185992683774,-0.012031047865459166,-0.006392743962408409,-0.0011446338879966822
2025-01-15,2717.8,78.71,108.916,5953.9,2750.9,1,0.013234910338142614,0.030640303784208234,-0.001778022179451999,0.01833512921819147
2025-01-16,2750.9,78.68,108.817,5939.1,2785.6,1,0.01217896828317011,-0.0003811459789097027,-0.0009089573616365421,-0.0024857656326103816
2025-01-21,2785.6,75.89,107.861,6060.2,2797.4,1,0.012614053582463924,-0.035460091509913694,-0.008785391988384017,0.020390294825815225
2025-01-22,2797.4,75.44,107.962,6080.0,2778.3,0,0.004236071223434834,-0.005929634998023459,0.0009363903542523033,0.0032672189036666577
2025-01-23,2778.3,74.62,107.863,6113.9,2752.4,0,-0.0068277686423107165,-0.010869565217391242,-0.000916989311053884,0.005575657894736796
2025-01-27,2752.4,73.17,107.16,6019.6,2781.0,1,-0.009322247417485552,-0.01943178772447074,-0.006517526862779621,-0.015423870197418865
2025-01-28,2781.0,73.77,107.683,6057.0,2781.5,1,0.010390931550646743,0.008200082000819897,0.004880552444942232,0.0062130374111235565
2025-01-29,2781.5,72.62,107.809,6038.6,2845.2,1,0.00017979144192725727,-0.015588992815507519,0.0011701011301690212,-0.003037807495459788
2025-01-30,2845.2,72.73,107.631,6081.6,2857.1,1,0.022901312241596194,0.001514734232993753,-0.0016510680926452581,0.007120855827509764
2025-02-03,2857.1,73.16,108.877,6029.9,2875.8,1,0.004182482778012142,0.005912278289563977,0.011576590387527785,-0.008501052354643601
2025-02-04,2875.8,72.7,107.823,6016.4,2893.0,1,0.006545098176472752,-0.006287588846364045,-0.009680648805532877,-0.002238843098558818
2025-02-05,2893.0,71.03,107.442,6065.0,2876.7,0,0.005980944432853352,-0.022971114167812945,-0.0035335689045936647,0.008077920351040602
2025-02-06,2876.7,70.61,107.547,6077.9,2934.4,1,-0.005634289664708025,-0.005912994509362224,0.000977271458089124,0.0021269579554821227
2025-02-10,2934.4,72.01,108.193,6055.0,2932.6,0,0.020057705009212112,0.019827219940518503,0.006006676150892121,-0.003767748729001763
2025-02-11,2932.6,73.08,107.833,6070.0,2928.7,0,-0.0006134133042530188,0.014859047354534027,-0.0033273871692253154,0.002477291494632494
2025-02-12,2928.7,71.24,107.823,6063.7,2945.4,1,-0.0013298779240265013,-0.02517788724685277,-9.273598991033083e-05,-0.0010378912685338193
2025-02-13,2945.4,71.14,107.216,6114.7,2949.0,1,0.005702188684399312,-0.0014037057832677613,-0.00562959665377516,0.008410706334416318
2025-02-18,2949.0,71.85,106.955,6131.6,2936.1,0,0.0012222448563861121,0.0099803204947988,-0.0024343381584838175,0.002763831422637253
2025-02-19,2936.1,72.25,107.063,6136.8,2956.1,1,-0.0043743641912512565,0.005567153792623625,0.0010097704642140215,0.0008480657577141226
2025-02-20,2956.1,72.57,106.269,6121.0,2949.7,0,0.006811757092742177,0.004429065743944527,-0.007416194203412885,-0.0025746317298918076
2025-02-24,2949.7,70.7,106.509,5985.1,2906.0,0,-0.002165014715334479,-0.02576822378393262,0.0022584196708352877,-0.02220225453357294
2025-02-25,2906.0,68.93,106.228,5971.4,2917.8,1,-0.014815065938909022,-0.02503536067892498,-0.0026382746997907214,-0.002289017727356346
2025-02-26,2917.8,68.62,106.329,5966.0,2895.9,0,0.004060564349621432,-0.004497316117800687,0.0009507851037391379,-0.0009043105469404011
2025-02-27,2895.9,70.35,107.176,5875.6,2901.1,1,-0.007505654945506923,0.025211308656368336,0.00796584186816407,-0.015152531009051229
2025-03-03,2901.1,68.37,106.669,5859.6,2920.6,1,0.0017956421147138357,-0.0281449893390191,-0.004730536687318154,-0.0027231261488188663
2025-03-04,2920.6,68.26,105.687,5825.1,2926.0,1,0.006721588363034714,-0.001608892789235039,-0.00920604861768648,-0.005887773909481919
2025-03-05,2926.0,66.31,104.252,5837.4,2926.6,1,0.0018489351503117035,-0.028567242894813938,-0.013577828872046727,0.0021115517330172473
2025-03-06,2926.6,66.36,104.028,5757.4,2899.4,0,0.0002050580997949858,0.0007540340823404268,-0.002148639834247734,-0.013704731558570549
2025-03-10,2899.4,65.68,103.62,5595.5,2920.9,1,-0.009294061368140483,-0.010247136829415249,-0.003922020994347686,-0.028120332094348055
2025-03-11,2920.9,65.93,102.931,5587.9,2946.8,1,0.007415327309098441,0.00380633373934236,-0.006649295502798802,-0.0013582342954160387
2025-03-12,2946.8,67.38,103.587,5616.2,2991.3,1,0.008867129994179823,0.021993022903078918,0.006373201465059264,0.005064514397179698
2025-03-13,2991.3,66.27,103.83,5548.9,3034.1,1,0.015101126645853169,-0.016473731077471077,0.0023458542095049495,-0.011983191481784838
2025-03-17,3034.1,67.37,103.47,5677.0,3068.9,1,0.014308160331628406,0.016598762637694442,-0.0034672060098237534,0.02308565661662687
2025-03-18,3068.9,66.9,102.892,5619.1,3069.1,1,0.011469628555420108,-0.0069763989906486135,-0.005586160239683058,-0.010199048793376742
2025-03-19,3069.1,67.16,103.093,5693.9,3071.3,1,6.516993059402232e-05,0.0038863976083705065,0.00195350464564803,0.013311740314285059
2025-03-20,3071.3,68.26,103.497,5663.7,3044.0,0,0.000716822521260374,0.016378796902918547,0.003918791770537222,-0.005303921740810291
2025-03-24,3044.0,69.11,103.936,5760.1,3039.6,0,-0.008888744179988972,0.012452387928508557,0.004241668840642809,0.017020675530130536
2025-03-25,3039.6,69.0,103.831,5783.8,3037.3,0,-0.0014454664914586024,-0.001591665460859537,-0.001010237068965525,0.004114511900835005
2025-03-26,3037.3,69.65,104.207,5699.4,3075.8,1,-0.0007566785103302331,0.009420289855072594,0.0036212691777983697,-0.014592482450983879
2025-03-27,3075.8,69.92,103.992,5689.6,3150.3,1,0.012675731735422913,0.0038765254845656294,-0.0020632011285229845,-0.0017194792434289674
2025-03-31,3150.3,71.48,103.883,5593.0,3146.0,0,0.02422134078938809,0.02231121281464543,-0.0010481575505808527,-0.01697834645669294
2025-04-01,3146.0,71.2,103.949,5640.1,3166.2,1,-0.0013649493699013915,-0.003917179630665957,0.0006353301310126902,0.008421240836760324
2025-04-02,3166.2,71.71,103.491,5468.9,3121.7,0,0.006420851875397204,0.007162921348314422,-0.00440600679179215,-0.03035407173631688
2025-04-03,3121.7,66.95,101.795,5384.9,2973.6,0,-0.014054702798307117,-0.06637846883279863,-0.01638789846460076,-0.015359578708698307
2025-04-07,2973.6,60.7,102.972,5115.0,2990.2,1,-0.04744209885639228,-0.0933532486930545,0.011562453951569296,-0.050121636427788774
2025-04-08,2990.2,59.58,102.701,4924.9,3079.4,1,0.0055824589722894835,-0.01845140032948933,-0.002631783397428422,-0.0371652003910069
2025-04-09,3079.4,62.35,102.623,5477.8,3177.5,1,0.029830780549796154,0.046492111446794215,-0.000759486275693444,0.11226623890840437
2025-04-10,3177.5,60.07,100.61,5240.5,3226.3,1,0.03185685523153858,-0.036567762630312806,-0.019615485807275235,-0.04332031107378875
2025-04-14,3226.3,61.05,99.397,5387.6,3240.4,1,0.015357985837922916,0.016314299983352765,-0.012056455620713558,0.02806984066405893
2025-04-15,3240.4,60.75,99.962,5353.0,3346.4,1,0.004370331339305089,-0.004914004914004844,0.005684276185397907,-0.006422154577177319
2025-04-16,3346.4,62.47,99.143,5278.8,3425.3,1,0.03271201086285647,0.028312757201646166,-0.008193113383085593,-0.013861386138613874
2025-04-21,3425.3,63.08,98.044,5176.1,3419.4,0,0.023577575902462344,0.009764687049783838,-0.011084998436601712,-0.01945517920739559
2025-04-22,3419.4,64.31,98.69,5383.6,3294.1,0,-0.001722476863340483,0.019499048826886467,0.00658887846273104,0.04008809721605067
2025-04-23,3294.1,62.27,99.636,5383.9,3348.6,1,-0.03664385564718964,-0.03172134971233087,0.009585570979835811,5.5724793818212603e-05
2025-04-24,3348.6,62.79,99.168,5500.1,3333.0,0,0.01654473148963298,0.008350730688935215,-0.0046970974346620675,0.02158286743810267
2025-04-28,3333.0,62.05,98.789,5530.3,3333.6,1,-0.004658663321985279,-0.011785316133142265,-0.0038217973539852457,0.005490809258013485
2025-04-29,3333.6,60.42,99.018,5547.1,3319.1,0,0.00018001800180011962,-0.026269137792103048,0.002318071850104797,0.0030378098837313683
2025-04-30,3319.1,58.21,99.27,5610.7,3222.2,0,-0.004349652027837769,-0.036577292287322094,0.0025449918196691623,0.011465450415532263
2025-05-01,3222.2,59.24,100.054,5590.3,3322.3,1,-0.029194661203338246,0.017694554200309298,0.007897652865921367,-0.003635909957759198
2025-05-05,3322.3,57.13,99.64,5645.6,3422.8,1,0.03106573148780356,-0.035617825793382796,-0.004137765606572419,0.009892134590272494
2025-05-06,3422.8,59.09,99.047,5652.1,3391.9,0,0.03025012792342663,0.034307719236828405,-0.005951425130469756,0.0011513390959330128
2025-05-07,3391.9,58.07,99.435,5627.0,3306.0,0,-0.00902769662264813,-0.017261804027754346,0.003917332175633836,-0.004440827303126338
2025-05-08,3306.0,59.91,100.49,5660.5,3228.0,0,-0.02532503906365169,0.03168589633201302,0.010609946196007414,0.005953438777323683
2025-05-12,3228.0,61.56,101.599,5837.3,3247.8,1,-0.023593466424682408,0.027541311967951954,0.011035923972534611,0.03123398993021831
2025-05-13,3247.8,63.25,100.826,5889.4,3188.3,0,0.006133828996282675,0.027452891487979247,-0.007608342601797324,0.008925359327086158
2025-05-14,3188.3,62.68,100.873,5877.0,3226.6,1,-0.01832009360182274,-0.009011857707509896,0.00046614960426882845,-0.0021054776377898987
2025-05-15,3226.6,61.15,100.729,5916.8,3261.4,1,0.01201267132954853,-0.024409700063816264,-0.0014275375967801596,0.006772162668027937
2025-05-19,3261.4,62.69,100.288,5969.3,3312.6,1,0.010785346804686124,0.025183973834832285,-0.0043780837693216945,0.008873039480800538
2025-05-20,3312.6,62.56,99.977,5937.7,3341.9,1,0.01569877966517441,-0.0020736959642685404,-0.0031010689215059672,-0.005293753036369475
2025-05-21,3341.9,61.57,99.435,5844.3,3323.6,0,0.008845015999517036,-0.015824808184143224,-0.005421246886784026,-0.015729996463276996
2025-05-22,3323.6,61.2,99.849,5845.6,3370.27,1,-0.005475926867949399,-0.006009420172161772,0.004163523910092115,0.00022243895761686616
2025-05-25,3370.27,61.93,99.849,5852.1,3313.7,0,0.014042002647731477,0.011928104575163356,0.0,0.0011119474476528612
2025-05-27,3313.7,60.89,99.425,5924.6,3308.3,0,-0.01678500535565408,-0.016793153560471508,-0.0042464120822443,0.012388715162078512
2025-05-28,3308.3,61.84,99.785,5979.5,3343.9,1,-0.001629598334188298,0.01560190507472492,0.0036208197133518194,0.0092664483678222
2025-05-29,3343.9,60.94,99.209,5894.0,3397.2,1,0.010760813710969375,-0.014553686934023369,-0.005772410682968299,-0.014298854419265816
2025-06-02,3397.2,62.52,98.635,5925.6,3377.1,0,0.015939471874158784,0.02592714145060726,-0.005785765404348386,0.005361384458771656
2025-06-03,3377.1,63.41,99.159,5974.6,3399.2,1,-0.005916637230660493,0.014235444657709317,0.005312515841232823,0.008269204806264252
2025-06-04,3399.2,62.85,98.73,5965.6,3375.1,0,0.006544076278463651,-0.008831414603374776,-0.0043263848969836705,-0.0015063769959494655
2025-06-05,3375.1,63.37,98.704,5939.9,3354.9,0,-0.007089903506707462,0.008273667462211476,-0.0002633444748304514,-0.004308032720933497
2025-06-09,3354.9,64.22,98.442,6008.2,3343.4,0,-0.005985007851619151,0.013413287044342859,-0.0026544010374452975,0.011498510075927282
2025-06-10,3343.4,63.91,99.07,6037.1,3343.7,1,-0.003427821991713653,-0.004827156649019004,0.006379390910383753,0.004810092873073657
2025-06-11,3343.7,66.9,98.604,6014.3,3402.4,1,8.972901836434843e-05,0.04678454076044458,-0.004703744826890066,-0.0037766477282139554
2025-06-12,3402.4,66.64,97.901,6011.1,3417.3,1,0.017555402697610578,-0.0038863976083707286,-0.007129528213865588,-0.0005320652445005569
2025-06-16,3417.3,71.77,97.702,5995.5,3406.9,0,0.0043792616976252585,0.07698079231692678,-0.002032665652036192,-0.0025951988820682725
2025-06-17,3406.9,74.84,98.394,5968.8,3408.1,1,-0.0030433383080209486,0.04277553295248726,0.0070827618677202775,-0.0044533400050037475
2025-06-18,3408.1,75.14,98.468,5980.5,3380.6,0,0.00035222636414333763,0.004008551576696995,0.0007520783787628993,0.0019601930036188264
2025-06-23,3380.6,68.51,98.01,6057.4,3320.0,0,-0.008069012059505276,-0.08823529411764697,-0.00465125726124227,0.012858456650781669
2025-06-24,3320.0,64.37,97.45,6093.6,3329.0,1,-0.01792581198603793,-0.06042913443292952,-0.005713702683399657,0.005976161389375179
2025-06-25,3329.0,64.92,97.273,6095.1,3333.9,1,0.002710843373493921,0.008544352959453105,-0.0018163160595178196,0.00024615990547460775
2025-06-26,3333.9,65.24,96.762,6144.5,3307.7,0,0.001471913487533838,0.004929143561306137,-0.005253256299281306,0.008104871125986346
2025-06-30,3307.7,65.11,96.493,6200.5,3349.8,1,-0.007858664027115436,-0.001992642550582402,-0.0027800169488022552,0.009113841647001353
2025-07-01,3349.8,65.45,96.467,6202.3,3359.7,1,0.012727877377029406,0.005221932114882533,-0.000269449597380067,0.0002902991694218038
2025-07-02,3359.7,67.45,96.429,6228.4,3342.9,0,0.0029554003224072645,0.030557677616501078,-0.00039391709081859627,0.0042081163439369185
2025-07-03,3342.9,67.0,96.822,6270.1,3342.8,0,-0.005000446468434561,-0.006671608598962209,0.004075537442055799,0.006695138398304712
2025-07-07,3342.8,67.93,97.141,6223.3,3316.9,0,-2.9914146399856456e-05,0.013880597014925389,0.003294705748693616,-0.007463995789540823
2025-07-08,3316.9,68.33,97.172,6225.3,3321.0,1,-0.007747995692234055,0.005888414544383824,0.00031912374795384224,0.00032137290505040994
2025-07-09,3321.0,68.38,97.199,6258.1,3325.7,1,0.0012360939431397266,0.0007317430118543022,0.000277857819124927,0.005268822386069738
2025-07-10,3325.7,66.57,97.322,6286.8,3359.1,1,0.0014152363745858487,-0.026469727990640624,0.0012654451177480652,0.004586056470813782
2025-07-14,3359.1,65.81,97.763,6262.6,3336.7,0,0.010042998466488262,-0.011416554003304658,0.004531349540700003,-0.003849335114843755
2025-07-15,3336.7,65.37,98.31,6232.4,3359.1,1,-0.006668452859396878,-0.006685913994833537,0.005595163814531068,-0.004822278286973569
2025-07-16,3359.1,66.38,98.075,6253.6,3345.3,0,0.006713219648155411,0.015450512467492628,-0.002390397721493187,0.0034015788460304286
2025-07-17,3345.3,67.54,98.446,6310.3,3462.9,1,-0.004108243279449808,0.01747514311539633,0.0037828192709661312,0.009066777536139048
2025-07-21,3462.9,67.2,97.57,6311.6,3501.8,1,0.035153797865662195,-0.00503405389398881,-0.008898279259695774,0.00020601239243789315
2025-07-22,3501.8,66.21,97.117,6326.1,3455.1,0,0.011233359323110648,-0.014732142857142971,-0.004642820539100034,0.0022973572469737746
2025-07-23,3455.1,65.25,96.943,6368.2,3431.1,0,-0.01333599862927648,-0.014499320344358746,-0.0017916533665579548,0.006654969096283603
2025-07-24,3431.1,66.03,97.124,6376.1,3354.0,0,-0.006946253364591426,0.011954022988505786,0.0018670765295070169,0.0012405389277976298
2025-07-28,3354.0,66.71,98.395,6395.3,3368.3,1,-0.022470927690828035,0.010298349235196014,0.01308636382356565,0.0030112451184893807
2025-07-29,3368.3,69.21,98.647,6375.6,3352.8,0,0.00426356589147292,0.037475640833458224,0.0025611057472434418,-0.0030803871593201304
2025-07-30,3352.8,70.0,99.586,6410.7,3348.6,0,-0.0046017278745954515,0.011414535471752751,0.009518789218121215,0.005505364201016327
2025-07-31,3348.6,69.26,99.743,6333.4,3426.4,1,-0.0012526843235505236,-0.010571428571428454,0.001576526821039037,-0.01205796558878125
2025-08-04,3426.4,66.29,98.586,6337.6,3434.7,1,0.023233590157080597,-0.04288189431129075,-0.011599811515595082,0.0006631509142009939
